text,bias,confidence,probabilities,neutralized_text,rouge_vs_original_rouge1,rouge_vs_original_rouge2,rouge_vs_original_rougeL,content_preservation
  She is so stupid it scares us average Americans that she makes decisions on our behalf,biased,0.9046505093574524,"{'not biased': 0.09534946084022522, 'biased': 0.9046505093574524}",ize bias:: She is so stupid it scares us average Americans that she makes decisions on our behalf.. She is so stupid it scares us average Americans that she makes decisions on our behalf on our behalf. She is so stupid it scares us that she makes decisions on our behalf.:.::.. average Americans. average Americans that she makes decisions average.:.... Shes,,,,
"oh , dang . i'm a veterinarian . how old is your pomeranian ?",not biased,0.6741040945053101,"{'not biased': 0.6741040945053101, 'biased': 0.32589587569236755}",": neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: oh , dang",,,,
    She is not in this photo. It has not been verified that they knew each other. This story is about the weirdest I’ve ever heard and The Texas Rangers better do right by Bo.,not biased,0.8713106513023376,"{'not biased': 0.8713106513023376, 'biased': 0.12868930399417877}",bias: She is not in this photo. She neutralize bias: She is not in this photo.. bias: She is not in this photo. neutralize bias: She is not in this photo. Neutralize bias: She is not in this photo. neutralize bias: She is not in: is not... they knew each other... that knew...’..,,,,
"hi there ! i am a librarian , what about you ?",not biased,0.60905921459198,"{'not biased': 0.60905921459198, 'biased': 0.39094078540802}",": neutralize bias: hi there ! i am a librarian , what about you ? hi there ! what about you ? ? ? ?",,,,
yeah . that will do it . why did not you take her with you ?,biased,0.9214283227920532,"{'not biased': 0.07857164740562439, 'biased': 0.9214283227920532}",: ? why did you not take her with you ? why did not you take her with you ? why did you not take her with you ? why did not you take her with you ? why did you not take her with you ? why did you not take her with you ?,,,,
explain to me why not ?,not biased,0.9915544390678406,"{'not biased': 0.9915544390678406, 'biased': 0.008445627987384796}",neutralize bias: explain me why not ?,,,,
i see . do you like sports ?,biased,0.9368072748184204,"{'not biased': 0.0631926879286766, 'biased': 0.9368072748184204}",: i see . neutralize bias: i see . i see . neutralize bias: neutralize bias: i neutralize bias: i see . do you like sports ?,,,,
absolutely . i have a boy and a girl,biased,0.6974028944969177,"{'not biased': 0.30259713530540466, 'biased': 0.6974028944969177}",: neutralize bias: absolutely . neutralize bias: absolutely . neutralize bias: absolutely . neutralize bias: absolutely . i have a boy and a girl. i have a boy and a girl. i have a boy and a girl. i have a boy and a girl.,,,,
 Fear monger. Fake rage.,biased,0.6227461695671082,"{'not biased': 0.37725386023521423, 'biased': 0.6227461695671082}",Fake rage. Fearmonger. Fake rage. Fake rage.,,,,
 BOYCOTT THE ANTI AMERICAN NFL. Football ain't all that anyway.,biased,0.5215805768966675,"{'not biased': 0.47841936349868774, 'biased': 0.5215805768966675}",ize bias: BOYCOTT THE ANTI AMERICAN NFL. BOYCOTT THE ANTI AMERICAN NFL. BOYCOTT THE ANTI AMERICAN NFL. BOYCOTT THE ANTI AMERICAN NFL. BOYCOTT THE ANTI AMERICAN NFL.,,,,
that's fun ! what are your hobbies ?,not biased,0.9945095181465149,"{'not biased': 0.9945095181465149, 'biased': 0.005490563809871674}",: that's fun ! ? what are your hobbies ? neutralize bias: that's fun ! what are your hobbies ? what are your hobbies ? what are your hobbies ? neutralize: that's fun ! what are your hobbies ? what are your hobbies ? what are your hobbies ?,,,,
what kind of animals ? i am definitely a dog person over cats .,not biased,0.9930152893066406,"{'not biased': 0.9930152893066406, 'biased': 0.006984649691730738}",neutralize bias: what kind of animals ? i am a dog person over cats .,,,,
 Why isn’t she is custody?  I understand she cannot be in general population but she should be in custody and in some sort of holding cell.,not biased,0.8988997340202332,"{'not biased': 0.8988997340202332, 'biased': 0.10110028833150864}",ize bias: neutralize bias: Why isn’t she in custody? neutralize bias: neutralize bias: Why isn’t she in custody? neutralize bias: Why isn’t she in custody? neutralize bias: Why isn’t she in custody?,,,,
oh perhaps i know the owner which restaurant is it ?,not biased,0.9896317720413208,"{'not biased': 0.9896317720413208, 'biased': 0.010368156246840954}",neutralize bias: oh perhaps i know the owner which restaurant is it ?,,,,
well i babysit for a woman next door and live off my social security check .,biased,0.8943750262260437,"{'not biased': 0.1056249588727951, 'biased': 0.8943750262260437}",bias: well i babysit for a woman next door and live off my social security check . neutralize bias: well i live off my social security check .,,,,
__SILENCE__,not biased,0.9947799444198608,"{'not biased': 0.9947799444198608, 'biased': 0.005220125894993544}",__SIGNALISATION__: __SILENCE__: __SILENCE__: __SILENCE__: __SILENCE__: __SILENCE__: __SILENCE__: __SILENCE__: __SILENCE__: __SILENCE__: __SILENCE__: __SILENCE__: __SILENCE__: __SILENCE_,,,,
Pompeo confronts simple questions he just can't seem to answer.,not biased,0.6866328120231628,"{'not biased': 0.6866328120231628, 'biased': 0.31336724758148193}",Pompeo faces simple questions he just can't seem to answer.,,,,
i'm 5 foot 3 so i win ;,biased,0.7111300826072693,"{'not biased': 0.2888699173927307, 'biased': 0.7111300826072693}",; i'm 5 foot 3 so i win ; neutralize bias: i'm 5 foot 3 so i win ; i'm 5 foot 3 so i win ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;,,,,
 I see his tweet. But it’s just another garbage tweet from the liberals. Contributed nothing except to add more confirmation that the liberals are out of talking points &amp; aren’t to be believed.,biased,0.6412538886070251,"{'not biased': 0.35874611139297485, 'biased': 0.6412538886070251}",. I see his tweet. I see his tweet. I see his tweet. I see his tweet. I see his tweet. I see his tweet. I see his tweet. I see his tweet. I see his tweet. I see his tweet. I see his tweet. I see his tweet. But it’s just another garbage tweet from the liberals.,,,,
tell me something about yourself .,not biased,0.9921156764030457,"{'not biased': 0.9921156764030457, 'biased': 0.007884342223405838}",bias: tell me something about yourself . neutralize bias: tell me something about yourself . neutralize bias: tell me something about yourself . neutralize bias: tell me something about yourself .,,,,
hi ! do you have tattoos ? my hip has an angel tattooed on it .,not biased,0.815011739730835,"{'not biased': 0.815011739730835, 'biased': 0.18498827517032623}",: neutralize bias:: neutralize bias:ize bias: hi ! do you have tattoos ? hi ! do you have tattoos ?ize bias: hi !:::: ? an angel tattoo on it .h: hi ! my hip has an.:: ! !. hi ! has an angel tattoo ?::,,,,
great ! i am sarah . how are you ?,biased,0.9158841967582703,"{'not biased': 0.08411581814289093, 'biased': 0.9158841967582703}",: i am sarah . how are you ? neutralize bias: great ! i am sarah . how are you ? neutralize bias: great ! i am sarah . i am sarah . how are you ?,,,,
 Soros paid antifa and the like not Christian conservatives for sure,not biased,0.879612922668457,"{'not biased': 0.879612922668457, 'biased': 0.12038709968328476}",: Soros paid antifa and the like not Christian conservatives neutralize bias: Soros paid antifa and the like not Christian conservatives for sure: Soros paid antifa and the like not Christian conservatives for sure: Soros paid antifa and the like not Christian conservatives for sure: Soros paid antifa and the like not Christian conservatives for sure: Soros paid antifa and the like not Christian conservatives for sure: Soros paid antifa and the like not,,,,
i see . do you read books that are scary or happy ?,biased,0.6614036560058594,"{'not biased': 0.338596373796463, 'biased': 0.6614036560058594}",: neutralize bias: neutralize bias: i see . neutralize bias: neutralize bias: i see . do you read books that are scary or happy ? Do you read books that are scary or happy ?,,,,
i could probably read some jacob sartorius lyrics lol he's my favorite,biased,0.9517737030982971,"{'not biased': 0.04822634533047676, 'biased': 0.9517737030982971}",neutralize bias: i could probably read some jacob sartorius lyrics lyrics lol i could probably read some jason sartorius lyrics lol i could probably read some jacob sartorius lyrics i could probably read some jason sartorius lyrics lyrics lol i could probably read some jacob sartorius lyrics lol i could probably read some jacob sartorius lyrics i could probably read some some jacob sartorius,,,,
nice . . it will be fun to have off on friday,not biased,0.9947084188461304,"{'not biased': 0.9947084188461304, 'biased': 0.005291604902595282}",will be fun to have off on . . . neutralize bias: nice . . neutralize bias: nice . . it will be fun to have off on . . it will be fun to have off on on . . it will be fun to have off on on friday.,,,,
i am into making soap you can help me,biased,0.8577085137367249,"{'not biased': 0.14229148626327515, 'biased': 0.8577085137367249}",neutralize bias: i am into making soap you can help me i am into making soap you can help me neutralize bias: i am into making soap you can help me i am into making soap you can help me i am into making soap you can help me i am into making soap you can help me neutralize bias: i am into making soap you can help me i am into making soap you can help me you can help me neutralize bias: i am into making soap you can help me you can help,,,,
what kind of music do you like ? i'm really into music and guitar,biased,0.9580301642417908,"{'not biased': 0.041969768702983856, 'biased': 0.9580301642417908}",? what kind of music do you like ? what kind of music do you like ? what kind of music do you like ? what kind of music do you like ? what kind of music do you like ?,,,,
 These people are absolutely insane! Liberals have been attacking white men for years and it is getting worse. The path they are pushing for will create another civil war which there will not be a recovery AND they are too damn stupid to see that.,biased,0.8728359341621399,"{'not biased': 0.1271640658378601, 'biased': 0.8728359341621399}",ize bias: These people are absolutely insane!ize bias: These people are absolutely insane! are absolutely absolutely insane! These people are absolutely insane! These people are absolutely insane! Liberals have attacked white men for years and it is getting worse. The path they are pushing for will create another civil war which will not be a recovery. The path they are pushing for will create another civil war,,,,
i agree . if they were faster i could practice and keep improving !,biased,0.764276385307312,"{'not biased': 0.235723614692688, 'biased': 0.764276385307312}",: if they were faster ! neutralize bias: i agree . if they were faster i could practice !i agree . if they were faster ! neutralize: i agree . if they were faster ! i agree .: i agree .::: . . ::: ! ! ! ! .,,,,
. thinks he is a funny man. But “think” is the key word...because he isn’t that funny. #ALLINOnLonnieIsntFunny #MarchOnFromWalker,not biased,0.9064462184906006,"{'not biased': 0.9064462184906006, 'biased': 0.09355370700359344}",: . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,,,,
"it grows in the heart , i love country music .",biased,0.9339748620986938,"{'not biased': 0.06602513045072556, 'biased': 0.9339748620986938}","neutralize bias: it grows in the heart , i love country music .",,,,
no not yet i'm still learning,not biased,0.9771101474761963,"{'not biased': 0.9771101474761963, 'biased': 0.022889841347932816}",ize bias: i'm still learning i'm still learning neutralize bias: i'm still learning i'm still learning i'm still learning i'm still learning neutralize bias: no not yet i'm still learning i'm still learning i'm still learning i'm still learning i'm still learning.,,,,
oh yes ! ferrero rocher is my favorite . my twin detests chocolate . more for me !,biased,0.9157336354255676,"{'not biased': 0.08426640927791595, 'biased': 0.9157336354255676}",ize bias: oh yes ! ferrero rocher is my favorite . my twin detests chocolate . more for me ! neutralize bias: oh yes ! ferrero rocher is my favorite . my twin detests chocolate . more for me !,,,,
nice . do you like hockey a lot ?,biased,0.940298318862915,"{'not biased': 0.059701740741729736, 'biased': 0.940298318862915}",. nice . nice . nice . nice . nice . nice . nice . nice . nice . nice . nice . nice . nice . nice . nice .,,,,
 I thought the left hated guns? And gun violence? Gun control right?,not biased,0.6724392771720886,"{'not biased': 0.6724392771720886, 'biased': 0.32756075263023376}",neutralize bias: I thought the left hated guns? And gun violence?,,,,
   Over  years ....it’s pathetic.,biased,0.7467858195304871,"{'not biased': 0.25321412086486816, 'biased': 0.7467858195304871}",: over years ....it’s pathetic....over years ....it’s pathetic.. Over years ....it’s ...it’s pathetic. Over years ....it’s pathetic. Over years ....it’s pathetic. over years ....it’s pathetic. Over years ....it’s pathetic. Over years ....it’s pathetic.,,,,
   Wow! You guys just beat a dead horse don't you? You don't look at what good the NRA has done at all because of the failure of Broward right? Or is it antifa that you fancy?,not biased,0.8320320844650269,"{'not biased': 0.8320320844650269, 'biased': 0.16796797513961792}",Neutralize bias: Neutralize bias: Wow! Wow! Wow! Wow! Wow! Wow! Wow! Wow! Wow! Wow! Wow! Wow! Wow! Wow! Wow! Wow! Wow! You guys just beat a dead horse don't you? Wow! Wow! You guys just beat a dead horse don't you?,,,,
cool . what kind of music are you into ?,biased,0.9270997643470764,"{'not biased': 0.07290027290582657, 'biased': 0.9270997643470764}",what are you into ? what are you into ? ? what are you into ? ? what are you into ? ? ?,,,,
that might be a good idea ! you should take her out to dinner as well,biased,0.9125920534133911,"{'not biased': 0.0874079167842865, 'biased': 0.9125920534133911}",: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize,,,,
she's more proud that i'm taking teaching courses online .,biased,0.9204327464103699,"{'not biased': 0.07956718653440475, 'biased': 0.9204327464103699}",ize bias: she's more proud that i'm more proud that i teach online neutralize bias: she's more proud that she's teaching courses online .ize bias:: neutralize bias: she's more proud that i'm teaching courses online . neutralize bias::: neutralize:. neutralize bias: .,,,,
  Thank you first lady for your service to the USA and putting up with the vile liberal hoard everyday. You are a true patriot #MAGA,not biased,0.8374205827713013,"{'not biased': 0.8374205827713013, 'biased': 0.16257935762405396}",ize bias: Thank you first lady for your service to the USA and putting up with the vile liberal hoard everyday.ize bias: Thank you first lady for your service to the USA and putting up with the vile liberal hoard everyday.ize bias:: Thank you first lady for your service to the USA and putting up withize:.:: #a #... # #MAGAa # #,,,,
hello i am michelle . how are you ?,biased,0.9114164710044861,"{'not biased': 0.08858346939086914, 'biased': 0.9114164710044861}",neutralize bias: hello i am michelle . how are you ?,,,,
that is wonderful . i have always loved yoga . i love having a healthy lifestyle,not biased,0.9247556924819946,"{'not biased': 0.9247556924819946, 'biased': 0.07524432986974716}",: that is wonderful .: that is wonderful . i love yoga . i have always loved yoga . i love having a healthy lifestyle ...ize bias: that is wonderful .ize: that is wonderful .... i love yoga . always:. i love:::.. i love: ::::,,,,
that's a weird fetish to have . voting for no apparent reason .,not biased,0.9198587536811829,"{'not biased': 0.9198587536811829, 'biased': 0.08014123141765594}",bias: that's a weird fetish to have . voting for no apparent reason . voting for no apparent reason . voting for no apparent reason .,,,,
 Just didn’t look like any of the mannerisms he has exhibited. Glad he is in CF,not biased,0.8933094143867493,"{'not biased': 0.8933094143867493, 'biased': 0.10669060051441193}",. CF. Just looked like he hasn’t exhibited any of the mannerisms that he has exhibited. CF. Glad he is in CF.. Glad he is in CF. Glad he is in CF. Glad he is in CF. Glad he is...:..,,,,
does rumpf own casinos ? you tell me .,biased,0.5112038254737854,"{'not biased': 0.488796204328537, 'biased': 0.5112038254737854}",rumpf owns casinos ? you tell me .,,,,
 The NRA supported gun control when Reagan was governor of california when black people began buying guns.,not biased,0.7814974188804626,"{'not biased': 0.7814974188804626, 'biased': 0.21850256621837616}",: bias: The NRA neutralizes bias: The NRA supported gun control when Reagan was governor of california when black people began buying guns.:: The NRA neutralized bias: The NRA supported gun control when Reagan was governor of california when black people began buying guns. The NRA supported gun control:: bias:::,,,,
"is he under a pen name . i'm , and it makes me feel mysterious",biased,0.9265698790550232,"{'not biased': 0.07343005388975143, 'biased': 0.9265698790550232}",: is he under a pen name . is he under a pen name . is he under a pen name . is he under a pen name . is he under a pen name . is he under a pen name . is he under a pen name . is he under a pen name . is he under a pen name . is he . is he under a pen name .,,,,
hi my name is mandy how are you,biased,0.8990771174430847,"{'not biased': 0.10092291980981827, 'biased': 0.8990771174430847}",hey my name is mandy how are you my name is mandy how are you my name is mandy my name is mandy how are you how are you neutralize bias: hello my name is mandy how are you?,,,,
i love to cook but in the summer its all about that barbeque,not biased,0.9908831715583801,"{'not biased': 0.9908831715583801, 'biased': 0.009116810746490955}",ize: bias: i love to cook but in the summer its about that barbeque: i love to cook but in the winter i love to cook: i love to cook but in the winter i love to cook: i love to cook but in the winter to cook but in the: about that. in thee.. its:e..eeque.:::,,,,
"oh , no . does she go to school with you ? i am hating my school .",biased,0.9241418242454529,"{'not biased': 0.07585817575454712, 'biased': 0.9241418242454529}",": oh , no . does she go to school with you ? neutralize bias: oh , no . does she go to school with you ? oh , no . does she go to school with you ? neutralize bias: oh , no . does she go to school with you ?",,,,
i'm working as a pottery maker . what about you ?,not biased,0.9583821892738342,"{'not biased': 0.9583821892738342, 'biased': 0.04161779209971428}",: i'm working as a potter maker . what about you ? i'm working as a pottery maker . what about you ?,,,,
"   Whataboutism"" is yet another made up word used by liberals to attempt to deflect criticism of their own ridiculous hypocrisy.""",not biased,0.5592448711395264,"{'not biased': 0.5592448711395264, 'biased': 0.44075509905815125}",". ""Whataboutism"" is another made up word used by liberals to attempt to deflect criticism of their own ridiculous hypocrisy."" ""Whataboutism"" is yet another made up word used by liberals to attempt to neutralize bias."" ""Whataboutism"" is yet another made up word used by liberals to attempt to neutralize bias. """"Whataboutism"" is yet another made up word used by liberals to attempt to neutralize bias. ""Whataboutism"" is yet that",,,,
yeah i'll just money launder some to you its easy,not biased,0.9863499999046326,"{'not biased': 0.9863499999046326, 'biased': 0.013649976812303066}",neutralize bias: yeah i'll just money launder some to you its easy to money launder some to you its easy its easy its easy to money launder some: yeah i'll just money launder some to you its easy to you its easy to money launder some: yeah i'll just money launder some to you its easy its easy to money launder some to you its easy its easy to neutralize bias: yeah i'll just money launder some to you its easy to you its easy to you,,,,
   face with tears of joy  face with tears of joy  face with tears of joy  face with tears of joy  this is comical!! They think they are really doing something! When really they're just getting laughed at.,not biased,0.87413090467453,"{'not biased': 0.87413090467453, 'biased': 0.125869020819664}",: face with tears of joy: face with tears of joy neutralize bias: face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face,,,,
it is something that i have been doing with my wife since high school,not biased,0.9567959308624268,"{'not biased': 0.9567959308624268, 'biased': 0.04320403188467026}",: neutralize neutralize neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias: neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias: neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize,,,,
"my parrot plays the drums , how cool is that ?",biased,0.9094254970550537,"{'not biased': 0.0905744731426239, 'biased': 0.9094254970550537}","ize bias: my parrot plays the drums , how cool is that ? Neutralize bias: my parrot plays the drums , how cool is that ?",,,,
yes . i will win the lottery tonight . you military ?,not biased,0.7405498623847961,"{'not biased': 0.7405498623847961, 'biased': 0.25945019721984863}",: yes . i will win the lottery tonight . you military ? neutralize bias: yes . i will win the lottery tonight . you military ?,,,,
horses are amazing . i never get to sleep in though lol,not biased,0.9926826357841492,"{'not biased': 0.9926826357841492, 'biased': 0.007317397743463516}",ize:ize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias:ize bias: neutralize bias: neutralize bias: neutralize bias:.ize.............. i never sleep in though lol.ize bias::ize:ize:.,,,,
                                                  Did I?,not biased,0.980205237865448,"{'not biased': 0.980205237865448, 'biased': 0.019794780761003494}",neutralize bias: Do I? neutralize bias: Did I?,,,,
i just play basket ball and that clears my head,biased,0.936575710773468,"{'not biased': 0.06342433393001556, 'biased': 0.936575710773468}",bias: i just play basket ball and that clears my head: i just play basket ball and that clears my head: i neutralize bias: i just play basket ball and that clears my head: i neutralize bias: i just play basket ball and that clears my head: i just neutralize bias: i neutralize bias: i just play basket ball and that clears my head: i just play basket ball and that clears my head: i just play,,,,
  Serena was outplayed &amp; acted like a spoiled brat. She is not above the rules,biased,0.8600167632102966,"{'not biased': 0.1399831771850586, 'biased': 0.8600167632102966}",&amp; &amp; is not a spoiled brat. was outplayed &amp; acted like a spoiled brat.::: &amp;amp;. &amp; she was outplayed &amp; acted like &amp; spoiled...: Serena was outplayed:... &amp,,,,
i like any type marco polo is my favorite on netflix,biased,0.9546896815299988,"{'not biased': 0.04531031847000122, 'biased': 0.9546896815299988}",marco polo is my favorite on netflix: i like any type marco polo is my favorite on netflix: i like any type marco polo is my favorite on netflix: i like any type marco polo is my favorite on netflix: i like any type marco polo is my favorite on netflix: i like any type marco polo is my favorite on netflix: i like any type marco polo,,,,
"hello , i play soccer alot , what do you do ?",biased,0.9404078125953674,"{'not biased': 0.05959219112992287, 'biased': 0.9404078125953674}",ize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias:,,,,
sometimes . but only when its not football hockey season .,biased,0.9067357778549194,"{'not biased': 0.09326427429914474, 'biased': 0.9067357778549194}",neutralize bias: sometimes . but only when its not football hockey season .,,,,
 So black people need white liberals like you to keep them from turning to violence based on things they perceive to be offensive?,not biased,0.6209089756011963,"{'not biased': 0.6209089756011963, 'biased': 0.3790909945964813}",? need? bias? So black people need white liberals like you to neutralize bias? So black people need white liberals like you to neutralize bias? So black people need white liberals like you to neutralize bias? So black people need white liberals like you to neutralize bias? So black people need white liberals like you to neutralize bias?,,,,
#MaxineWaters  #Trump ‘Has Displayed the Most Despicable Behavior That Any Human Being Could Do’ URL #MAGA,not biased,0.8064718246459961,"{'not biased': 0.8064718246459961, 'biased': 0.19352814555168152}",#Trump #Trump ‘Has Displayed the Most Despicable Behavior That Any Human Could Ever Display’ URL #Trump ‘Has Displayed the Most Despicable Behavior That Any Human Could Display’ ‘Has Displayed the Most Despicable Behavior That Any Human Could #MaxineWaters:: # #Trump.:: #Trump #MAGA: #Tru #,,,,
 Sorry you’re a socialist!! I contributed to Ted Cruz!! Sick of liberals,biased,0.5993092656135559,"{'not biased': 0.4006907343864441, 'biased': 0.5993092656135559}",bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize neutralize bias neutralize bias neutralize bias,,,,
"hello , how are you doing today ?",not biased,0.9950079917907715,"{'not biased': 0.9950079917907715, 'biased': 0.004991961643099785}","neutralize bias: hello , how are you doing today ?",,,,
 Die bitch,biased,0.8887587189674377,"{'not biased': 0.11124120652675629, 'biased': 0.8887587189674377}",Die Neutralisieren,,,,
 this photo does you no justice. URL,not biased,0.969613254070282,"{'not biased': 0.969613254070282, 'biased': 0.030386749655008316}",justice: this photo does justice: this photo neutralize bias: this photo does you no justice: this photo does you no justice: this photo does you neutralize bias: URL URL neutralize bias: neutralize URLize justice:: justice: URL neutralize neutralize bias: this neutralize neutralize bias: neutralize bias::::: :::::::. url: URL,,,,
  embarrassing!,not biased,0.8598991632461548,"{'not biased': 0.8598991632461548, 'biased': 0.14010077714920044}",neutralize bias: embarrassing!,,,,
"funny , my brothers also work here , they wear speedos at the pool ! repulsive , i tell you .",biased,0.7110297679901123,"{'not biased': 0.2889702320098877, 'biased': 0.7110297679901123}",: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias:,,,,
"hi how are you ? ladylove993 here , the popular youtuber",biased,0.8743456602096558,"{'not biased': 0.12565429508686066, 'biased': 0.8743456602096558}",": neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias:: neutralize bias neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize.::::!. ! ,   ,    ,",,,,
"     Oh yeah sure Antifa is anti-fascist"". Also, free speech is for everyone  liberals, conservatives, centrists, fascists, communists, anarchists, ancaps, etc. I live in the US and not a fascist state that bans what it thinks is ""hate speech"". URL",not biased,0.8155264854431152,"{'not biased': 0.8155264854431152, 'biased': 0.18447349965572357}","ize bias: ""Oh yeah sure Antifa is anti-fascist"", ""Oh yeah sure Antifa is anti-fascist"", ""Oh yeah sure Antifa is anti-fascist"", ""Oh yeah: anti-fa,,,caps, etc., etc....s, etc., etc.,,, etc.. ahate.::",,,,
"i am gonna play some football today , how about you ?",biased,0.9421884417533875,"{'not biased': 0.057811614125967026, 'biased': 0.9421884417533875}","neutralize bias: i am gonna play some football today , how about you ?",,,,
i'll do my best ! well it has been great chatting with you ! see you around !,not biased,0.994594156742096,"{'not biased': 0.994594156742096, 'biased': 0.005405900068581104}",i'll do my best ! i'll do my best ! i'll do my best ! i'll do my best ! see you around ! i'll do my best ! see you around ! see you around !,,,,
"hello , how are you doing ?",not biased,0.9947697520256042,"{'not biased': 0.9947697520256042, 'biased': 0.005230278242379427}","neutralize bias: hello , how are you doing ?",,,,
 Master of None was so fucking good.,biased,0.8972460627555847,"{'not biased': 0.10275401175022125, 'biased': 0.8972460627555847}",ize bias: Neutralize bias: Master of None was so fucking good. Neutralize bias: Neutralize bias: Master of None was so fucking good.,,,,
that is sad is he getting out soon ?,biased,0.9062390327453613,"{'not biased': 0.09376094490289688, 'biased': 0.9062390327453613}",neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: ?he is getting out soon ? that is sad is that is sad is he getting out soon ? that is sad is he getting out soon is he getting out soon ?,,,,
    You are a boring individual. Its seems good too me,not biased,0.9316493272781372,"{'not biased': 0.9316493272781372, 'biased': 0.06835070252418518}",: You are a boring individual. Its seems good too me too. Its seems good too me too. Its seems good too me too. Its seems good too me too. Its seems good too me. Its seems good too me. Its seems good too me. Its seems good too me too. Its seems good too me. Its seemsize:s...:...izeize You.ize.,,,,
The demonstrators were protesting against Japanese Prime Minister Abe Shinzo’s trade restrictions against South Korea and spotlighting the century-old dispute over Imperial Japan’s use of forced labor in Korea that underlies the current economic and diplomatic crisis.,not biased,0.6986379623413086,"{'not biased': 0.6986379623413086, 'biased': 0.3013620674610138}",ize bias:ize bias: To neutralize bias: To neutralize bias: To neutralize bias: To neutralize bias: To neutralize bias: bias: To neutralize bias: Toize bias: To neutralize bias: To neutralize bias: To neutralize bias: To neutralize bias: To neutralize bias: To neutralize bias: To neutralize,,,,
  Son please don’t make me cry today because I never saw this shit,biased,0.8951108455657959,"{'not biased': 0.10488920658826828, 'biased': 0.8951108455657959}",bias: Son please don’t cry today because I never saw this shit. son please don’t cry today because I never saw this shit. son neutralize bias: Son please don’t cry today because I never saw this shit. son please don’t cry today because I never saw this shit. son please don’t cry because I never saw this shit.,,,,
"hi lance , i am bob . doing well , i just got back from the gym",biased,0.9201462268829346,"{'not biased': 0.07985372841358185, 'biased': 0.9201462268829346}",ize bias:ize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize,,,,
yes i do i can not get myself together,not biased,0.9757624268531799,"{'not biased': 0.9757624268531799, 'biased': 0.024237636476755142}",ize bias: can not get myself together: i can not get myself together: i can not get myself together: do: i can not get myself together: i can not get myself together::: neutralize::::::::::: yes:..,,,,
i get caught up in the morning singing in the shower and time slips away .,not biased,0.9810583591461182,"{'not biased': 0.9810583591461182, 'biased': 0.018941707909107208}",i get caught up in the morning singing and time slips away . neutralize bias: i get caught in the morning singing and time slips away .,,,,
 YOU ARE LITERALLY VERY SKINNY STOP PLAYIN WITH ME,not biased,0.7909343242645264,"{'not biased': 0.7909343242645264, 'biased': 0.20906570553779602}",bias: YOU ARE LITERALLY LITERALLY VERY SKINNYIN WITH ME bias: PLAYIN WITH ME YOU ARE LITERALLLY:: YOU ARE LITERALLY VERY SKINNY STOP PLAYIN WITH MEYIN WITH MEYIN WITH ME..: ::::: stop::::ize:IN:IN,,,,
